Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Bill McGlone,Philadelphia Wings,F,2,1,3,4,0,0,0,0,2,3,0,0,0,0/0,-
Brandon Miller,Philadelphia Wings,G,12,0,4,4,0,0,0,0,7,1,0,0,0,0/0,-
Brett Manney,Philadelphia Wings,D,18,2,3,5,18,0,0,0,53,6,11,0,0,0/1,-
Brian Megill,Philadelphia Wings,,6,0,2,2,0,0,0,0,14,0,5,0,0,0/1,-
Brodie Merrill,Philadelphia Wings,T,18,8,26,34,29,0,0,0,189,25,23,0,0,0/1,-
Chad Wiedmaier,Philadelphia Wings,,11,1,5,6,10,0,0,0,36,1,6,0,0,0/0,-
Chris Collins,Philadelphia Wings,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
CJ Costabile,Philadelphia Wings,D,17,1,6,7,14,0,0,0,103,14,6,0,0,148/283,52%
Don Alton,Philadelphia Wings,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Eric Hoffman,Philadelphia Wings,,3,0,0,0,0,0,0,0,3,0,3,0,0,0/0,-
Evan Kirk,Philadelphia Wings,G,16,0,3,3,0,0,0,0,9,5,1,0,0,0/0,-
Garrett Thul,Philadelphia Wings,F,16,21,12,33,22,0,0,0,41,31,5,0,0,0/0,-
Joel White,Philadelphia Wings,T,17,1,3,4,16,0,0,0,128,12,17,0,0,0/0,-
John Ranagan,Philadelphia Wings,D,17,4,6,10,15,0,0,0,55,8,9,0,0,1/6,17%
Jordan Hall,Philadelphia Wings,T,16,34,42,76,12,0,0,0,95,38,6,0,0,0/0,-
Kevin Croswell,Philadelphia Wings,G,6,0,1,1,0,0,0,0,2,3,0,0,0,0/0,-
Kevin Crowley,Philadelphia Wings,F,18,33,42,75,6,0,0,0,73,45,11,0,0,0/0,-
Kevin Ross,Philadelphia Wings,F,8,9,11,20,4,0,0,0,34,22,1,0,0,0/0,-
Kyle Belton,Philadelphia Wings,F,14,0,4,4,9,0,0,0,51,6,6,0,0,0/0,-
Kyle Buchanan,Philadelphia Wings,F,18,23,45,68,0,0,0,0,97,24,6,0,0,0/0,-
Kyle Sweeney,Philadelphia Wings,D,18,2,12,14,18,0,0,0,53,15,16,0,0,2/3,67%
Michael Poppleton,Philadelphia Wings,,1,0,1,1,2,0,0,0,8,2,0,0,0,13/27,48%
Mike Diehl,Philadelphia Wings,D,5,0,1,1,4,0,0,0,6,2,3,0,0,0/0,-
Mike Manley,Philadelphia Wings,D,16,1,3,4,6,0,0,0,60,9,10,0,0,7/19,37%
Pat Saunders,Philadelphia Wings,F,15,25,14,39,0,0,0,0,38,25,1,0,0,0/0,-
Roger Vyse,Philadelphia Wings,F,3,1,5,6,0,0,0,0,6,1,1,0,0,0/0,-
Ryan Ward,Philadelphia Wings,F,17,14,46,60,0,0,0,0,48,32,4,0,0,0/0,-
Stephen Hoar,Philadelphia Wings,D,13,2,5,7,21,0,0,0,39,7,14,0,0,119/278,43%
Tracey Kelusky,Philadelphia Wings,F,17,22,25,47,17,0,0,0,40,23,5,0,0,0/0,-
