Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Kovalev,OTT,R,74,16,18,34,-6,44,990.8243,6,4,0,0,3,151,0.10596,10,24,0.3,2010-2011
Andre Benoit,OTT,D,8,0,1,1,-1,6,1010.125,0,1,0,0,0,17,0.0,0,0,,2010-2011
Bobby Butler,OTT,R,36,10,11,21,-16,10,925.75,1,4,0,0,3,73,0.13698,9,16,0.0,2010-2011
Brian Lee,OTT,D,50,0,3,3,-10,24,1037.48,0,0,0,0,0,35,0.0,0,3,,2010-2011
Chris Campoli,OTT,D,77,4,17,21,0,36,1148.2077,1,1,0,0,1,84,0.04761,3,19,,2010-2011
Chris Kelly,OTT,C,81,14,14,28,-13,33,924.9259,0,0,1,0,2,113,0.12389,13,25,0.50873,2010-2011
Chris Neil,OTT,R,80,6,10,16,-14,210,765.75,0,0,0,0,2,105,0.05714,6,16,0.5,2010-2011
Chris Phillips,OTT,D,82,1,8,9,-35,32,1291.3292,0,1,0,0,0,81,0.01234,1,8,,2010-2011
Cody Bass,OTT,C,1,0,0,0,0,0,429.0,0,0,0,0,0,0,,0,0,,2010-2011
Colin Greening,OTT,C,24,6,7,13,2,10,905.2083,0,0,0,0,2,57,0.10526,6,13,0.45833,2010-2011
Corey Locke,OTT,C,5,0,1,1,-1,0,550.4,0,0,0,0,0,6,0.0,0,1,0.21875,2010-2011
Daniel Alfredsson,OTT,R,54,14,17,31,-19,18,1156.5555,7,5,0,0,1,96,0.14583,7,19,0.16666,2010-2011
David Hale,OTT,D,25,1,4,5,7,6,978.76,0,0,0,0,1,20,0.05,1,5,,2010-2011
Derek Smith,OTT,D,9,0,1,1,3,0,919.0,0,0,0,0,0,13,0.0,0,1,,2010-2011
Erik Condra,OTT,R,26,6,5,11,-1,12,952.1153,1,0,0,0,2,48,0.125,5,9,0.5,2010-2011
Erik Karlsson,OTT,D,75,13,32,45,-30,50,1410.96,4,17,0,0,4,182,0.07142,9,23,,2010-2011
Filip Kuba,OTT,D,64,2,14,16,-26,16,1243.7812,0,7,0,1,1,76,0.02631,2,8,,2010-2011
Francis Lessard,OTT,R,24,0,0,0,0,78,231.375,0,0,0,0,0,6,0.0,0,0,1.0,2010-2011
Jarkko Ruutu,OTT,L,73,3,9,12,-2,97,682.2876,0,0,0,0,1,66,0.04545,3,11,0.4,2010-2011
Jason Spezza,OTT,C,62,21,36,57,-7,28,1211.9354,7,10,0,1,2,188,0.1117,14,39,0.5628,2010-2011
Jesse Winchester,OTT,C,72,4,9,13,-9,42,650.0972,0,0,0,0,0,118,0.03389,4,13,0.55596,2010-2011
Jim O'Brien,OTT,C,6,0,0,0,-3,2,580.3333,0,0,0,0,0,11,0.0,0,0,0.5,2010-2011
Marek Svatos,OTT,R,28,4,4,8,0,10,703.3928,0,0,0,0,0,50,0.08,4,8,,2010-2011
Matt Carkner,OTT,D,50,1,6,7,0,136,893.04,0,0,0,0,0,40,0.025,1,6,,2010-2011
Mike Fisher,OTT,C,82,19,17,36,-17,43,1102.0731,4,10,0,0,2,192,0.09895,15,22,0.48314,2010-2011
Milan Michalek,OTT,L,66,18,15,33,-12,49,1083.6363,1,3,4,0,0,167,0.10778,13,25,0.30769,2010-2011
Nick Foligno,OTT,L,82,14,20,34,-19,43,934.6219,5,5,0,0,3,149,0.09395,9,24,0.47101,2010-2011
Patrick Wiercioch,OTT,D,8,0,2,2,0,4,834.125,0,1,0,0,0,3,0.0,0,1,,2010-2011
Peter Regin,OTT,C,55,3,14,17,-4,12,803.0909,0,2,0,0,1,87,0.03448,3,15,0.41772,2010-2011
Roman Wick,OTT,R,7,0,0,0,-4,0,517.5714,0,0,0,0,0,4,0.0,0,0,0.33333,2010-2011
Ryan Potulny,OTT,C,10,0,0,0,-1,0,473.9,0,0,0,0,0,7,0.0,0,0,0.38461,2010-2011
Ryan Shannon,OTT,R,79,11,16,27,3,24,775.7341,5,4,1,0,1,118,0.09322,5,17,0.42028,2010-2011
Sergei Gonchar,OTT,D,67,7,20,27,-15,20,1391.5223,5,15,0,0,0,107,0.06542,2,7,,2010-2011
Stephane Da Costa,OTT,C,4,0,0,0,-1,0,684.75,0,0,0,0,0,9,0.0,0,0,0.28571,2010-2011
Zack Smith,OTT,C,55,4,5,9,-11,120,756.3818,0,0,0,0,0,78,0.05128,4,9,0.53865,2010-2011
