Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Sulzer,FLA,D,40,1,4,5,-8,14,1052.9,0,2,0,0,0,37,0.02702,1,3,1.0,2010-2011
Bill Thomas,FLA,R,24,4,3,7,1,6,510.4166,0,0,0,0,2,33,0.12121,4,7,0.5909,2010-2011
Bryan Allen,FLA,D,72,4,13,17,-1,82,1099.3333,0,0,0,1,1,58,0.06896,4,17,,2010-2011
Bryan McCabe,FLA,D,67,7,21,28,2,34,1174.0298,4,9,0,0,0,122,0.05737,3,15,,2010-2011
Chris Higgins,FLA,L,62,13,15,28,5,16,977.9354,1,0,0,0,0,160,0.08125,12,26,0.48235,2010-2011
Clay Wilson,FLA,D,15,3,2,5,4,6,890.6,0,1,0,0,0,22,0.13636,3,4,,2010-2011
Cory Stillman,FLA,L,65,12,27,39,5,24,1014.6153,3,9,0,0,2,116,0.10344,9,27,0.45945,2010-2011
Darcy Hordichuk,FLA,L,64,1,4,5,-1,76,304.125,0,0,0,0,0,32,0.03125,1,5,,2010-2011
David Booth,FLA,L,82,23,17,40,-31,26,1133.9634,8,2,0,0,3,280,0.08214,15,30,0.5,2010-2011
Dennis Wideman,FLA,D,75,10,30,40,-19,39,1438.92,9,13,0,1,1,160,0.0625,1,18,1.0,2010-2011
Dmitry Kulikov,FLA,D,72,6,20,26,-5,45,1197.0277,1,4,0,1,1,83,0.07228,5,21,,2010-2011
Evgenii Dadonov,FLA,L,36,8,9,17,0,14,855.25,1,0,0,0,0,60,0.13333,7,16,0.2,2010-2011
Hugh Jessiman,FLA,R,2,0,0,0,-1,5,441.0,0,0,0,0,0,2,0.0,0,0,,2010-2011
Jack Skille,FLA,R,62,8,11,19,-9,29,715.4516,1,0,0,0,1,154,0.05194,7,18,0.3,2010-2011
Jason Garrison,FLA,D,73,5,13,18,-2,26,1337.6438,0,3,0,1,3,116,0.0431,5,15,,2010-2011
Joe Callahan,FLA,D,27,0,1,1,-1,12,952.7407,0,0,0,0,0,21,0.0,0,1,,2010-2011
Keaton Ellerby,FLA,D,54,2,10,12,-15,22,965.6111,0,1,0,0,0,56,0.03571,2,11,,2010-2011
Kenndal McArdle,FLA,L,11,0,0,0,-3,16,596.7272,0,0,0,0,0,6,0.0,0,0,0.33333,2010-2011
Marty Reasoner,FLA,C,82,14,18,32,2,22,1029.6951,0,1,0,0,4,124,0.1129,14,31,0.54517,2010-2011
Michael Frolik,FLA,R,80,11,27,38,2,30,935.55,1,5,0,0,1,251,0.04382,10,32,0.40336,2010-2011
Michal Repik,FLA,R,31,2,6,8,-6,22,767.129,0,1,0,0,0,54,0.03703,2,7,0.42857,2010-2011
Mike Duco,FLA,R,2,0,0,0,-1,10,513.0,0,0,0,0,0,0,,0,0,,2010-2011
Mike Santorelli,FLA,C,82,20,21,41,-17,20,1001.1219,5,7,1,0,1,193,0.10362,14,28,0.50193,2010-2011
Mike Weaver,FLA,D,82,2,11,13,1,34,1248.4146,0,1,0,0,1,53,0.03773,2,12,,2010-2011
Niclas Bergfors,FLA,R,72,12,24,36,-9,8,885.1805,3,6,0,0,1,152,0.07894,9,27,0.44444,2010-2011
Patrick Rissmiller,FLA,L,10,0,1,1,-1,0,621.9,0,0,0,0,0,14,0.0,0,1,0.5,2010-2011
Radek Dvorak,FLA,R,66,7,15,22,2,24,964.6212,0,0,1,0,3,109,0.06422,6,21,0.36842,2010-2011
Rostislav Olesz,FLA,L,44,6,11,17,-1,8,832.7272,1,0,0,1,1,71,0.0845,5,16,0.2,2010-2011
Ryan Carter,FLA,L,62,3,6,9,-1,66,601.1612,0,0,0,0,0,63,0.04761,3,8,0.50627,2010-2011
Scott Timmins,FLA,C,19,1,0,1,-8,8,649.0526,0,0,0,0,0,13,0.07692,1,1,0.46923,2010-2011
Sergei Samsonov,FLA,L,78,13,27,40,-2,14,927.2179,4,9,0,0,1,123,0.10569,9,27,0.27272,2010-2011
Shawn Matthias,FLA,L,51,6,10,16,0,16,710.4313,0,2,0,0,0,90,0.06666,6,14,0.5081,2010-2011
Steve Bernier,FLA,R,68,5,10,15,-14,21,781.8676,3,0,0,0,0,97,0.05154,2,12,0.23529,2010-2011
Steve Reinprecht,FLA,C,29,4,6,10,-2,6,706.0344,1,0,0,0,1,31,0.12903,3,9,0.51744,2010-2011
Tim Kennedy,FLA,L,6,0,1,1,0,0,622.8333,0,0,0,0,0,2,0.0,0,1,0.4,2010-2011
