Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
A.J. Hinch,24.0,OAK,AL,0.8,120.0,391.0,337.0,34.0,78.0,10.0,0.0,9.0,35.0,3.0,0.0,30.0,89.0,0.231,0.296,0.341,0.638,69.0,0.302,70.0,115.0,6.0,4.0,13.0,7.0,0.0,*2/H,
A.J. Pierzynski*,21.0,MIN,AL,-0.1,7.0,13.0,10.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.3,0.385,0.3,0.685,82.0,0.322,81.0,3.0,0.0,1.0,0.0,1.0,0.0,/2H,
A.J. Sager,33.0,DET,AL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Aaron Boone,25.0,CIN,NL,0.6,58.0,206.0,181.0,24.0,51.0,13.0,2.0,2.0,28.0,6.0,1.0,15.0,36.0,0.282,0.35,0.409,0.759,98.0,0.346,95.0,74.0,3.0,5.0,3.0,2.0,1.0,5/H46,
Aaron Ledesma,27.0,TBD,AL,1.9,95.0,315.0,299.0,30.0,97.0,16.0,3.0,0.0,29.0,9.0,7.0,9.0,51.0,0.324,0.344,0.398,0.742,92.0,0.343,99.0,119.0,8.0,1.0,4.0,2.0,1.0,64H/5D3,
Aaron Sele,28.0,TEX,AL,0.1,2.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.75,86.0,0.312,70.0,2.0,0.0,0.0,0.0,0.0,0.0,1,AS
Aaron Small,26.0,2TM,2LG,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Aaron Small,26.0,OAK,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Aaron Small,26.0,ARI,NL,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Abraham Núñez#,22.0,PIT,NL,-0.2,24.0,67.0,52.0,6.0,10.0,2.0,0.0,1.0,2.0,4.0,2.0,12.0,14.0,0.192,0.344,0.288,0.632,68.0,0.303,67.0,15.0,1.0,0.0,3.0,0.0,0.0,6/H,
