Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam Peterson,25.0,SDP,NL,-0.1,13.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.133,0.0,0.133,-59.0,0.094,-84.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Al Newman#,31.0,MIN,AL,-0.7,118.0,278.0,246.0,25.0,47.0,5.0,0.0,0.0,19.0,4.0,5.0,23.0,21.0,0.191,0.26,0.211,0.471,30.0,0.235,28.0,52.0,5.0,1.0,5.0,3.0,0.0,6H45/D37,
Al Osuna,25.0,HOU,NL,0.1,71.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.465,257.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Alan Trammell,33.0,DET,AL,3.3,101.0,421.0,375.0,57.0,93.0,20.0,0.0,9.0,55.0,11.0,2.0,37.0,39.0,0.248,0.32,0.373,0.693,90.0,0.336,96.0,140.0,7.0,3.0,5.0,1.0,1.0,6/DH,
Albert Belle,24.0,CLE,AL,2.5,123.0,496.0,461.0,60.0,130.0,31.0,2.0,28.0,95.0,3.0,1.0,25.0,99.0,0.282,0.323,0.54,0.863,134.0,0.386,135.0,249.0,24.0,5.0,0.0,5.0,2.0,7D/H9,
Alejandro Peña,32.0,2TM,NL,0.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Alejandro Peña,32.0,NYM,NL,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Alejandro Peña,32.0,ATL,NL,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Alex Cole*,25.0,CLE,AL,1.5,122.0,452.0,387.0,58.0,114.0,17.0,3.0,0.0,21.0,27.0,17.0,58.0,47.0,0.295,0.386,0.354,0.74,106.0,0.346,110.0,137.0,8.0,1.0,4.0,2.0,2.0,8H/7D,
Alfredo Griffin#,33.0,LAD,NL,-0.3,109.0,385.0,350.0,27.0,85.0,6.0,2.0,0.0,27.0,5.0,4.0,22.0,49.0,0.243,0.286,0.271,0.557,60.0,0.263,53.0,95.0,5.0,1.0,7.0,5.0,5.0,*6/H,
Allan Anderson*,27.0,MIN,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Alonzo Powell,26.0,SEA,AL,-0.5,57.0,125.0,111.0,16.0,24.0,6.0,1.0,3.0,12.0,0.0,2.0,11.0,24.0,0.216,0.288,0.369,0.657,81.0,0.295,78.0,41.0,1.0,1.0,0.0,2.0,0.0,7H9/3D8,
Alvin Davis*,30.0,SEA,AL,-1.8,145.0,528.0,462.0,39.0,102.0,15.0,1.0,12.0,69.0,0.0,3.0,56.0,78.0,0.221,0.299,0.335,0.635,76.0,0.286,67.0,155.0,8.0,0.0,0.0,10.0,9.0,*DH3,
Amalio Carreño,27.0,PHI,NL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
