Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
14,Aaron Palushaj,PEO,20,F,44,5,17,22,22,0.0,1,0,0,0.114,0.386,0.5,80.0,6.3%
5,Adam Cracknell,PEO,24,F,76,17,21,38,40,2.0,4,2,2,0.224,0.276,0.5,146.0,11.6%
32,Adrian Veideman,PEO,26,D,14,0,1,1,6,-2.0,0,0,0,0.0,0.071,0.071,5.0,0.0%
38,Andrew Agozzino,PEO,18,F,2,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
27,Anthony Peluso,PEO,20,F,22,1,1,2,57,-2.0,0,0,0,0.045,0.045,0.091,7.0,14.3%
9,Barry Tallackson,PEO,26,F,74,19,8,27,34,-11.0,5,1,3,0.257,0.108,0.365,142.0,13.4%
25,Ben Bishop,PEO,23,G,48,0,4,4,6,,0,0,0,0.0,0.083,0.083,,
16,Brendan Bell,PEO,26,D,22,4,13,17,26,-9.0,4,0,1,0.182,0.591,0.773,54.0,7.4%
13,Brett Sonne,PEO,20,F,77,11,13,24,33,-15.0,6,0,1,0.143,0.169,0.312,131.0,8.4%
15,Bryce Lampman,PEO,27,D,54,7,13,20,22,-12.0,3,0,2,0.13,0.241,0.37,82.0,8.5%
10,Cam Paddock,PEO,26,F,80,15,12,27,95,-18.0,1,0,1,0.188,0.15,0.338,123.0,12.2%
8,Chris Porter,PEO,25,F,80,13,18,31,53,-4.0,0,2,3,0.163,0.225,0.388,153.0,8.5%
30,D.J. King,PEO,25,F,10,0,1,1,13,0.0,0,0,0,0.0,0.1,0.1,10.0,0.0%
18,Danny Richmond,PEO,25,D,54,1,15,16,135,-15.0,1,0,0,0.019,0.278,0.296,58.0,1.7%
22,Daryl Boyle,PEO,22,D,20,4,5,9,2,8.0,0,0,1,0.2,0.25,0.45,42.0,9.5%
37,David Stich,PEO,20,D,2,0,0,0,4,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
6,Derek Armstrong,PEO,36,F,46,17,19,36,21,7.0,5,0,2,0.37,0.413,0.783,90.0,18.9%
40,Hannu Toivonen,PEO,25,G,26,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
23,Ian Cole,PEO,20,D,9,1,4,5,4,2.0,0,0,0,0.111,0.444,0.556,12.0,8.3%
29,Jack Combs,PEO,21,F,3,0,1,1,0,-1.0,0,0,0,0.0,0.333,0.333,2.0,0.0%
39,Jason Lepine,PEO,24,D,3,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
31,Joe Fallon,PEO,24,G,10,0,1,1,0,,0,0,0,0.0,0.1,0.1,,
2,Jonas Junland,PEO,22,D,74,14,30,44,49,3.0,11,0,1,0.189,0.405,0.595,175.0,8.0%
7,Julian Talbot,PEO,24,F,76,17,15,32,34,-7.0,9,0,3,0.224,0.197,0.421,141.0,12.1%
17,Justin Fletcher,PEO,26,D,42,3,14,17,19,1.0,0,0,0,0.071,0.333,0.405,73.0,4.1%
1,Lars Eller,PEO,20,F,70,18,39,57,84,-1.0,4,0,3,0.257,0.557,0.814,163.0,11.0%
36,Matt Fraser,PEO,19,F,2,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
26,Matt McIlvane,PEO,24,F,8,1,2,3,2,1.0,0,0,0,0.125,0.25,0.375,7.0,14.3%
35,Matt Stefanishion,PEO,26,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
24,Mitch Love,PEO,25,F,60,1,3,4,129,-6.0,0,0,0,0.017,0.05,0.067,25.0,4.0%
20,Nate Guenin,PEO,27,D,27,2,11,13,35,14.0,0,1,0,0.074,0.407,0.481,31.0,6.5%
4,Nicholas Drazenovic,PEO,22,F,58,19,20,39,40,-7.0,9,1,1,0.328,0.345,0.672,153.0,12.4%
3,Pascal Pelletier,PEO,26,F,55,14,28,42,41,2.0,4,0,4,0.255,0.509,0.764,142.0,9.9%
28,Pascal Rheaume,PEO,36,F,1,0,1,1,0,1.0,0,0,0,0.0,1.0,1.0,2.0,0.0%
33,Pierre-Cedric Labrie,PEO,23,F,16,0,1,1,16,0.0,0,0,0,0.0,0.063,0.063,10.0,0.0%
21,Ryan Reaves,PEO,22,F,76,4,7,11,167,-16.0,0,0,0,0.053,0.092,0.145,64.0,6.3%
19,Steve Wagner,PEO,25,D,46,3,12,15,20,-9.0,1,0,1,0.065,0.261,0.326,66.0,4.6%
34,T.J. Fast,PEO,22,D,18,0,1,1,4,0.0,0,0,0,0.0,0.056,0.056,7.0,0.0%
12,Tyson Strachan,PEO,25,D,65,5,21,26,75,-7.0,2,0,1,0.077,0.323,0.4,88.0,5.7%
11,Yan Stastny,PEO,27,F,49,10,17,27,51,-8.0,4,0,1,0.204,0.347,0.551,130.0,7.7%
