Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
31,A.J. Jenks,CLT,22,F,12,1,2,3,12,-2.0,0,0,0,0.083,0.167,0.25,3.0,33.3%
41,Aaron Bogosian,PEO,25,F,3,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
29,Aaron Johnson,PRO,29,D,2,0,1,1,2,-1.0,0,0,0,0.0,0.5,0.5,5.0,0.0%
9,Aaron Ness,BRI,22,D,76,3,24,27,30,-10.0,1,0,0,0.039,0.316,0.355,121.0,2.5%
13,Aaron Palushaj,HAM,23,F,21,7,3,10,18,-9.0,2,1,1,0.333,0.143,0.476,64.0,10.9%
8,Adam Almquist,GR,21,D,68,10,21,31,34,13.0,4,0,3,0.147,0.309,0.456,93.0,10.8%
5,Adam Clendening,RFD,20,D,73,9,37,46,67,17.0,6,0,0,0.123,0.507,0.63,136.0,6.6%
15,Adam Comrie,WOR,22,D,24,3,12,15,24,2.0,2,0,0,0.125,0.5,0.625,51.0,5.9%
3,Adam Cracknell,PEO,27,F,49,17,16,33,26,6.0,2,1,1,0.347,0.327,0.673,133.0,12.8%
28,Adam Estoclet,ABH,23,F,18,0,2,2,8,0.0,0,0,0,0.0,0.111,0.111,23.0,0.0%
20,Adam Henrique,ALB,22,F,16,5,3,8,12,1.0,1,0,1,0.313,0.188,0.5,40.0,12.5%
38,Adam Hobson,RFD,25,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
38,Adam Huxley,BRI,29,F,8,0,0,0,12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
12,Adam Larsson,ALB,20,D,33,4,15,19,24,-1.0,2,0,1,0.121,0.455,0.576,46.0,8.7%
23,Adam Pardy,ROC,28,D,21,2,7,9,22,1.0,0,0,1,0.095,0.333,0.429,20.0,10.0%
17,Adam Payerl,WBS,21,F,44,3,7,10,53,0.0,1,0,0,0.068,0.159,0.227,88.0,3.4%
21,Adam Polasek,CHI,21,D,24,1,7,8,27,8.0,0,0,1,0.042,0.292,0.333,17.0,5.9%
49,Adam Ross,HAM,26,D,4,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
15,Akim Aliu,ABH,23,F,42,4,7,11,111,-7.0,0,0,0,0.095,0.167,0.262,50.0,8.0%
51,Alain Berger,HAM,22,F,9,0,0,0,4,-6.0,0,0,0,0.0,0.0,0.0,10.0,0.0%
22,Alden Hirschfeld,PRO,24,F,37,4,4,8,20,1.0,0,0,1,0.108,0.108,0.216,44.0,9.1%
43,Alec Richards,RFD,25,G,11,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
31,Alex Aleardi,SPR,20,F,3,1,1,2,5,1.0,1,0,1,0.333,0.333,0.667,6.0,16.7%
17,Alex Belzile,HAM,21,F,14,3,5,8,11,-4.0,0,0,2,0.214,0.357,0.571,21.0,14.3%
29,Alex Berry,HER,26,F,19,2,2,4,40,-1.0,0,0,0,0.105,0.105,0.211,19.0,10.5%
11,Alex Biega,ROC,24,D,72,5,20,25,59,-4.0,0,1,1,0.069,0.278,0.347,101.0,5.0%
5,Alex Chiasson,TEX,22,F,57,13,22,35,43,3.0,3,0,3,0.228,0.386,0.614,123.0,10.6%
27,Alex Friesen,CHI,21,F,42,1,4,5,22,4.0,0,0,0,0.024,0.095,0.119,24.0,4.2%
9,Alex Grant,WBS,23,D,46,4,16,20,73,-7.0,2,0,2,0.087,0.348,0.435,104.0,3.9%
24,Alex Hutchings,SYR,22,F,24,3,3,6,10,-2.0,0,0,0,0.125,0.125,0.25,33.0,9.1%
6,Alex Killorn,SYR,23,F,44,16,22,38,32,6.0,7,0,2,0.364,0.5,0.864,166.0,9.6%
39,Alex Mallet,CHI,20,F,18,0,1,1,7,-4.0,0,0,0,0.0,0.056,0.056,7.0,0.0%
12,Alex Petrovic,SA,20,D,55,4,13,17,102,8.0,1,0,2,0.073,0.236,0.309,76.0,5.3%
29,Alex Plante,OKC,23,D,49,1,2,3,114,1.0,0,0,0,0.02,0.041,0.061,21.0,4.8%
43,Alex Stalock,WOR,25,G,38,0,1,1,6,,0,0,0,0.0,0.026,0.026,,
25,Alexander Avtsyn,HAM,21,F,15,2,3,5,4,-4.0,0,0,0,0.133,0.2,0.333,16.0,12.5%
44,Alexander Delnov,SA,18,F,6,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,6.0,0.0%
24,Alexander Fallstrom,PRO,22,F,10,4,1,5,4,1.0,1,0,2,0.4,0.1,0.5,14.0,28.6%
26,Alexander Khokhlachev,PRO,19,F,11,2,1,3,8,0.0,0,0,1,0.182,0.091,0.273,15.0,13.3%
23,Alexander Urbom,ALB,22,D,68,0,8,8,64,-3.0,0,0,0,0.0,0.118,0.118,59.0,0.0%
2,Alexandre Bolduc,POR,27,F,56,24,27,51,90,2.0,4,3,3,0.429,0.482,0.911,137.0,17.5%
42,Alexandre Grenier,CHI,21,F,4,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
42,Allen York,SPR,23,G,19,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
41,Anders Nilsson,BRI,22,G,21,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
26,Andr Petersson,BNG,22,F,17,2,3,5,16,-7.0,2,0,0,0.118,0.176,0.294,36.0,5.6%
12,Andre Benoit,BNG,28,D,34,9,16,25,28,3.0,4,1,2,0.265,0.471,0.735,83.0,10.8%
37,Andre Bouvet-Morrissette,MIL,21,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
24,Andre Bouvet-Morrissette,PEO,21,F,17,2,2,4,2,2.0,0,0,0,0.118,0.118,0.235,25.0,8.0%
16,Andre Deveaux,SA,28,F,46,7,7,14,56,-13.0,3,0,0,0.152,0.152,0.304,52.0,13.5%
20,Andreas Lilja,ADK,37,D,33,1,7,8,44,-4.0,0,0,0,0.03,0.212,0.242,46.0,2.2%
29,Andreas Ndl,CLT,25,F,6,1,4,5,0,-2.0,0,0,0,0.167,0.667,0.833,18.0,5.6%
39,Andrei Loktionov,ALB,22,F,3,0,0,0,0,-3.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
9,Andrei Loktionov,MCH,22,F,37,7,15,22,6,6.0,1,2,2,0.189,0.405,0.595,81.0,8.6%
31,Andrei Pedan,BRI,19,D,8,0,2,2,7,-2.0,0,0,0,0.0,0.25,0.25,7.0,0.0%
22,Andrej Nestrasil,GR,21,F,25,3,3,6,2,1.0,0,0,1,0.12,0.12,0.24,28.0,10.7%
27,Andrej Sustr,SYR,22,D,8,2,1,3,8,-3.0,2,0,0,0.25,0.125,0.375,17.0,11.8%
11,Andrew Bodnarchuk,MCH,24,D,69,5,15,20,77,17.0,0,0,0,0.072,0.217,0.29,78.0,6.4%
21,Andrew Campbell,MCH,24,D,47,2,9,11,40,15.0,0,0,0,0.043,0.191,0.234,44.0,4.6%
23,Andrew Carroll,CON,27,F,24,1,4,5,40,2.0,0,0,0,0.042,0.167,0.208,17.0,5.9%
33,Andrew Crescenzi,TOR,20,F,15,1,1,2,17,-1.0,0,0,0,0.067,0.067,0.133,10.0,10.0%
7,Andrew Ebbett,CHI,29,F,37,11,21,32,10,10.0,5,0,0,0.297,0.568,0.865,83.0,13.3%
6,Andrew Gordon,CHI,27,F,54,19,13,32,49,-1.0,6,2,1,0.352,0.241,0.593,101.0,18.8%
28,Andrew Hotham,OKC,26,D,24,0,5,5,21,13.0,0,0,0,0.0,0.208,0.208,30.0,0.0%
25,Andrew Johnston,ADK,21,F,29,2,3,5,5,-3.0,0,0,0,0.069,0.103,0.172,23.0,8.7%
11,Andrew Joudrey,SPR,28,F,73,9,13,22,26,-1.0,1,2,0,0.123,0.178,0.301,73.0,12.3%
38,Andrew MacWilliam,TOR,22,D,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
4,Andrew Murray,PEO,31,F,51,14,17,31,18,-4.0,2,1,4,0.275,0.333,0.608,142.0,9.9%
38,Andrew Rowe,NOR,24,F,5,0,1,1,4,1.0,0,0,0,0.0,0.2,0.2,8.0,0.0%
15,Andrew Shaw,RFD,21,F,28,8,6,14,84,-2.0,4,0,1,0.286,0.214,0.5,50.0,16.0%
15,Andrew Yogan,CON,21,F,43,7,12,19,35,8.0,1,0,1,0.163,0.279,0.442,46.0,15.2%
7,Andy Andreoff,MCH,21,F,69,13,13,26,111,1.0,3,0,3,0.188,0.188,0.377,106.0,12.3%
31,Andy Bohmbach,ABH,25,F,4,1,0,1,0,0.0,0,0,0,0.25,0.0,0.25,7.0,14.3%
45,Andy Bohmbach,WOR,25,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
1,Andy Miele,POR,24,F,70,19,34,53,72,3.0,6,0,3,0.271,0.486,0.757,158.0,12.0%
21,Anthony Bitetto,MIL,22,D,34,1,5,6,35,-1.0,1,0,0,0.029,0.147,0.176,24.0,4.2%
36,Anthony Luciani,SA,22,F,5,1,0,1,6,-1.0,0,0,0,0.2,0.0,0.2,5.0,20.0%
