Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Aaron Bold,Halifax Thunderbirds,G,18,0,2,2,0,0,0,0,8,2,0,0,0,0/0,-
Aaron Forster,Toronto Rock,F,6,3,5,8,4,0,0,0,15,4,3,0,0,0/0,-
Adam Bomberry,Oshawa Fire Wolves,D,11,1,3,4,16,0,0,0,56,4,25,5,0,0/0,-
Adam Charalambides,Vancouver Warriors,F,18,14,33,47,2,0,0,0,70,29,5,0,0,0/0,-
Adam Jay,Toronto Rock,D,9,1,1,2,15,0,0,0,10,2,2,0,0,0/0,-
Adam Shute,Saskatchewan Rush,G,18,0,6,6,0,0,0,0,8,0,0,0,0,0/0,-
Adam Wiedemann,Georgia Swarm,D,18,3,11,14,12,0,0,0,104,9,19,15,0,0/0,-
Aden Walsh,Georgia Swarm,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Adrian Sorichetti,Oshawa Fire Wolves,D,18,4,5,9,15,0,0,0,58,13,12,11,0,0/0,-
Alex Buque,Vancouver Warriors,G,17,0,2,2,0,0,0,0,20,4,0,0,0,0/0,-
Alex Crepinsek,Philadelphia Wings,D,17,0,3,3,2,0,0,0,74,9,15,7,0,0/0,-
Alex Pace,Philadelphia Wings,D,17,1,4,5,6,0,0,0,113,16,17,13,0,0/0,-
Alex Woodall,Colorado Mammoth,T,8,2,0,2,0,0,0,0,31,5,2,0,0,97/215,45%
Andrew Borgatti,New York Riptide,D,17,2,7,9,0,0,0,0,68,6,8,7,0,0/0,-
Andrew Kew,Oshawa Fire Wolves,F,15,33,26,59,0,0,0,0,55,40,4,0,0,0/0,-
Andrew Mullen,Calgary Roughnecks,D,6,0,0,0,8,0,0,0,13,2,4,1,0,0/0,-
Angus Goodleaf,Philadelphia Wings,G,9,0,0,0,0,0,0,0,1,1,0,0,0,0/0,-
Anthony Joaquim,Philadelphia Wings,D,20,3,4,7,8,0,0,0,87,15,22,11,0,0/0,-
Anthony Kalinich,Vancouver Warriors,D,16,0,4,4,12,0,0,0,31,4,5,3,0,0/0,-
Austin Murphy,Saskatchewan Rush,F,6,5,4,9,0,0,0,0,9,9,0,0,0,0/0,-
Austin Shanks,Halifax Thunderbirds,F,17,31,34,65,10,0,0,0,70,33,2,0,0,0/0,-
Austin Staats,San Diego Seals,F,15,37,42,79,35,0,0,0,53,30,4,0,0,0/0,-
Ben McIntosh,Philadelphia Wings,F,16,31,19,50,8,0,0,0,60,19,2,0,0,0/0,-
Billy Hostrawser,Toronto Rock,D,17,0,3,3,44,0,0,0,84,6,22,11,0,0/0,-
Blake Gibson-McDonald,Philadelphia Wings,T,5,0,0,0,0,0,0,0,19,1,4,4,0,0/0,-
Blaze Riorden,Philadelphia Wings,F,18,21,22,43,2,0,0,0,65,34,2,3,0,0/0,-
Bobby Kidd III,Saskatchewan Rush,D,17,3,10,13,0,0,0,0,60,8,17,5,0,14/29,48%
Brad Gillies,Halifax Thunderbirds,T,17,4,5,9,4,0,0,0,49,3,15,11,0,0/0,-
