Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Curtis Knight,Edmonton Rush,F,18,35,37,72,4,0,0,0,74,33,4,0,0,0/0,-
Curtis Manning,Calgary Roughnecks,D,13,4,7,11,10,0,0,0,69,11,15,0,0,0/0,-
Damon Edwards,Toronto Rock,D,18,7,15,22,38,0,0,0,66,8,17,0,0,0/0,-
Dan Ball,Colorado Mammoth,D,17,4,4,8,44,0,0,0,29,3,8,0,0,0/0,-
Dan Coates,Colorado Mammoth,D,18,2,14,16,14,0,0,0,71,8,20,0,0,2/4,50%
Dan Dawson,Rochester Knighthawks,D,18,19,72,91,8,0,0,0,60,40,1,0,0,0/0,-
Dan MacRae,Calgary Roughnecks,D,16,7,8,15,8,0,0,0,73,7,21,0,0,0/0,-
Dane Dobbie,Calgary Roughnecks,F,18,51,39,90,22,0,0,0,32,52,1,0,0,0/0,-
Dane Stevens,Minnesota Swarm,F,4,1,4,5,0,0,0,0,8,6,2,0,0,0/0,-
Daryl Veltman,Calgary Roughnecks,F,18,20,41,61,0,0,0,0,35,20,2,0,0,0/0,-
David Brock,Buffalo Bandits,F,12,1,1,2,16,0,0,0,53,3,10,0,0,0/3,-
David Earl,Minnesota Swarm,F,15,3,11,14,2,0,0,0,89,6,23,0,0,0/0,-
Dean Hill,Colorado Mammoth,,2,1,2,3,7,0,0,0,2,0,0,0,0,0/0,-
Derek Hopcroft,Rochester Knighthawks,F,1,1,1,2,2,0,0,0,1,1,0,0,0,0/0,-
Derek Suddons,Buffalo Bandits,F,17,0,5,5,4,0,0,0,51,8,11,0,0,0/0,-
Dhane Smith,Buffalo Bandits,F,18,20,39,59,9,0,0,0,79,29,17,0,0,2/8,25%
Dillon Ward,Colorado Mammoth,G,18,0,10,10,2,0,0,0,18,10,5,0,0,0/0,-
Don Alton,Philadelphia Wings,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Drew Westervelt,Colorado Mammoth,,16,30,33,63,12,0,0,0,34,36,1,0,0,0/0,-
Dustin Dunn,Toronto Rock,D,2,0,0,0,0,0,0,0,5,1,1,0,0,0/0,-
Dylan Evans,Rochester Knighthawks,D,18,0,9,9,10,0,0,0,129,30,12,0,0,205/417,49%
Eric Hoffman,Philadelphia Wings,,3,0,0,0,0,0,0,0,3,0,3,0,0,0/0,-
Eric Law,Toronto Rock,F,2,0,3,3,0,0,0,0,4,3,0,0,0,0/0,-
Ethan O'Connor,Toronto Rock,T,17,5,4,9,26,0,0,0,133,12,15,0,0,48/113,42%
Evan Kirk,Philadelphia Wings,G,16,0,3,3,0,0,0,0,9,5,1,0,0,0/0,-
Frank Scigliano,Calgary Roughnecks,G,18,0,1,1,0,0,0,0,0,0,1,0,0,0/0,-
Garrett Billings,Toronto Rock,,15,32,69,101,2,0,0,0,86,43,3,0,0,0/0,-
Garrett McIntosh,Calgary Roughnecks,D,18,3,6,9,20,0,0,0,33,1,8,0,0,3/6,50%
Garrett Thul,Philadelphia Wings,F,16,21,12,33,22,0,0,0,41,31,5,0,0,0/0,-
Geoff Snider,Calgary Roughnecks,D,18,17,16,33,45,0,0,0,209,60,18,0,0,317/493,64%
Glen Bryan,Buffalo Bandits,D,14,1,6,7,4,0,0,0,72,7,4,0,0,0/0,-
Greg Downing,Minnesota Swarm,D,18,3,5,8,18,0,0,0,69,8,28,0,0,0/0,-
Greg Harnett,Calgary Roughnecks,F,18,1,4,5,17,0,0,0,35,8,8,0,0,0/0,-
Ian Llord,Rochester Knighthawks,D,16,0,1,1,19,0,0,0,33,4,13,0,0,0/0,-
Ilija Gajic,Vancouver Stealth,T,17,6,10,16,39,0,0,0,86,23,26,0,0,2/13,15%
Jackson Decker,Colorado Mammoth,T,6,1,2,3,2,0,0,0,8,10,2,0,0,0/0,-
Jamie Lincoln,Vancouver Stealth,F,9,9,5,14,2,0,0,0,15,13,2,0,0,0/0,-
Jamie Rooney,Buffalo Bandits,F,11,8,13,21,4,0,0,0,32,26,0,0,0,0/0,-
Jamie Shewchuk,Colorado Mammoth,F,3,1,2,3,23,0,0,0,8,8,2,0,0,0/0,-
Jarrett Davis,Edmonton Rush,F,18,16,37,53,19,0,0,0,54,21,8,0,0,0/0,-
Jarrett Toll,Edmonton Rush,,1,1,0,1,0,0,0,0,2,0,2,0,0,0/0,-
Jason Noble,Minnesota Swarm,D,17,0,1,1,10,0,0,0,71,11,24,0,0,0/0,-
Jay Thorimbert,Buffalo Bandits,D,18,5,6,11,6,0,0,0,191,12,11,0,0,253/454,56%
Jeff Cornwall,Edmonton Rush,F,18,7,6,13,10,0,0,0,86,8,29,0,0,0/0,-
Jeff Gilbert,Minnesota Swarm,D,18,2,8,10,20,0,0,0,105,16,23,0,0,0/0,-
Jeff Moleski,Vancouver Stealth,D,17,2,6,8,16,0,0,0,93,19,23,0,0,0/0,-
Jeff Shattler,Calgary Roughnecks,F,18,35,49,84,10,0,0,0,71,41,2,0,0,0/0,-
Jeremy Thompson,Edmonton Rush,T,18,9,8,17,23,0,0,0,165,34,23,0,0,235/435,54%
Jesse Gamble,Toronto Rock,T,18,5,11,16,30,0,0,0,126,8,17,0,0,0/0,-
Jimmy Purves,Toronto Rock,D,2,0,1,1,0,0,0,0,11,0,2,0,0,0/0,-
Joe Resetarits,Buffalo Bandits,F,17,25,17,42,2,0,0,0,65,27,5,0,0,0/0,-
Joe Walters,Rochester Knighthawks,D,16,15,26,41,15,0,0,0,29,19,1,0,0,0/0,-
Joel Dalgarno,Colorado Mammoth,F,16,11,31,42,8,0,0,0,35,17,4,0,0,0/0,-
Joel McCready,Rochester Knighthawks,F,10,14,15,29,35,0,0,0,36,13,0,0,0,0/0,-
Joel Tayler,Buffalo Bandits,,2,2,0,2,2,0,0,0,4,3,0,0,0,0/0,-
Joel White,Philadelphia Wings,T,17,1,3,4,16,0,0,0,128,12,17,0,0,0/0,-
Joey Cupido,Colorado Mammoth,F,17,6,7,13,2,0,0,0,74,16,16,0,0,0/0,-
John Gallant,Colorado Mammoth,D,14,0,5,5,14,0,0,0,41,6,16,0,0,0/0,-
John Grant Jr.,Colorado Mammoth,F,17,40,51,91,20,0,0,0,64,60,4,0,0,0/0,-
John LaFontaine,Edmonton Rush,D,18,2,5,7,6,0,0,0,35,6,12,0,0,0/0,-
John Lintz,Edmonton Rush,D,16,0,3,3,25,0,0,0,54,4,21,0,0,1/10,10%
John Orsen,Colorado Mammoth,,6,0,1,1,4,0,0,0,12,0,5,0,0,0/0,-
John Ranagan,Philadelphia Wings,D,17,4,6,10,15,0,0,0,55,8,9,0,0,1/6,17%
John Tavares,Buffalo Bandits,F,16,24,27,51,31,0,0,0,78,39,2,0,0,0/0,-
Johnny Powless,Rochester Knighthawks,F,18,30,23,53,17,0,0,0,50,16,4,0,0,0/0,-
Jon Harnett,Calgary Roughnecks,D,18,2,14,16,26,0,0,0,84,8,15,0,0,0/0,-
Jon Sullivan,Rochester Knighthawks,F,12,0,2,2,16,0,0,0,34,4,13,0,0,0/0,-
Jordan Hall,Philadelphia Wings,T,16,34,42,76,12,0,0,0,95,38,6,0,0,0/0,-
Jordan Houtby,Minnesota Swarm,D,6,0,2,2,0,0,0,0,15,0,5,0,0,0/0,-
Jordan MacIntosh,Minnesota Swarm,F,18,23,38,61,14,0,0,0,204,52,25,0,0,198/430,46%
Jordan McBride,Colorado Mammoth,F,3,1,6,7,0,0,0,0,10,6,0,0,0,0/0,-
Josh Gillam,Minnesota Swarm,F,16,13,15,28,2,0,0,0,57,24,1,0,0,0/0,-
Josh Hawkins,Vancouver Stealth,,1,0,0,0,5,0,0,0,3,0,1,0,0,0/0,-
Josh Sanderson,Toronto Rock,F,17,22,48,70,6,0,0,0,77,28,3,0,0,0/0,-
Justin Pychel,Vancouver Stealth,D,9,0,1,1,9,0,0,0,9,0,8,0,0,0/0,-
Justin Salt,Vancouver Stealth,D,16,3,7,10,12,0,0,0,63,6,9,0,0,0/0,-
Karsen Leung,Calgary Roughnecks,T,18,11,18,29,14,0,0,0,93,12,13,0,0,0/0,-
Kasey Beirnes,Toronto Rock,F,18,27,25,52,2,0,0,0,55,19,3,0,0,0/0,-
Kevin Brownell,Buffalo Bandits,,12,3,4,7,12,0,0,0,44,7,10,0,0,0/0,-
Kevin Croswell,Philadelphia Wings,G,6,0,1,1,0,0,0,0,2,3,0,0,0,0/0,-
Kevin Crowley,Philadelphia Wings,F,18,33,42,75,6,0,0,0,73,45,11,0,0,0/0,-
Kevin Ross,Philadelphia Wings,F,8,9,11,20,4,0,0,0,34,22,1,0,0,0/0,-
Kiel Matisz,Minnesota Swarm,F,18,22,14,36,13,0,0,0,46,26,7,0,0,0/0,-
Kurtis Wagar,Buffalo Bandits,G,18,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Kyle Belton,Philadelphia Wings,F,14,0,4,4,9,0,0,0,51,6,6,0,0,0/0,-
Kyle Buchanan,Philadelphia Wings,F,18,23,45,68,0,0,0,0,97,24,6,0,0,0/0,-
Kyle Rubisch,Edmonton Rush,D,18,2,7,9,25,0,0,0,156,12,61,0,0,1/3,33%
Kyle Sorensen,Vancouver Stealth,D,7,2,2,4,24,0,0,0,17,3,10,0,0,0/0,-
Kyle Sweeney,Philadelphia Wings,D,18,2,12,14,18,0,0,0,53,15,16,0,0,2/3,67%
Lewis Ratcliff,Vancouver Stealth,F,17,23,32,55,2,0,0,0,42,36,3,0,0,0/0,-
Logan Schuss,Minnesota Swarm,F,18,36,37,73,9,0,0,0,77,40,4,0,0,0/0,-
Mac Allen,Rochester Knighthawks,D,13,1,2,3,39,0,0,0,28,2,10,0,0,6/17,35%
Mark Matthews,Edmonton Rush,F,18,31,47,78,18,0,0,0,54,66,5,0,0,0/0,-
Mark Steenhuis,Buffalo Bandits,F,18,31,32,63,21,0,0,0,108,57,1,0,0,0/0,-
Mat MacLeod,Colorado Mammoth,T,13,6,6,12,10,0,0,0,34,19,12,0,0,0/3,-
Matt Beers,Vancouver Stealth,D,18,2,8,10,70,0,0,0,73,7,23,0,0,0/0,-
Matt Roik,Vancouver Stealth,G,18,0,1,1,4,0,0,0,5,4,0,0,0,0/0,-
Matt Vinc,Rochester Knighthawks,G,18,0,1,1,0,0,0,0,14,5,0,0,0,0/0,-
Matthew Dinsdale,Calgary Roughnecks,,14,6,11,17,6,0,0,0,19,10,3,0,0,8/23,35%
Michael Lum-Walker,Toronto Rock,F,4,0,0,0,13,0,0,0,5,2,1,0,0,0/0,-
Michael Poppleton,Philadelphia Wings,,1,0,1,1,2,0,0,0,8,2,0,0,0,13/27,48%
Mike Accursi,Rochester Knighthawks,F,4,5,1,6,0,0,0,0,11,11,0,0,0,0/0,-
Mike Carnegie,Calgary Roughnecks,D,13,1,2,3,18,0,0,0,32,8,13,0,0,0/0,-
Mike Diehl,Philadelphia Wings,D,5,0,1,1,4,0,0,0,6,2,3,0,0,0/0,-
Mike Grimes,Vancouver Stealth,D,18,5,17,22,10,0,0,0,96,15,25,0,0,0/0,-
Mike Hobbins,Minnesota Swarm,,8,1,4,5,0,0,0,0,25,1,7,0,0,0/0,-
Mike Kirk,Rochester Knighthawks,D,18,2,4,6,18,0,0,0,75,5,10,0,0,0/0,-
Mike Manley,Philadelphia Wings,D,16,1,3,4,6,0,0,0,60,9,10,0,0,7/19,37%
Mike McNamara,Colorado Mammoth,D,9,0,1,1,11,0,0,0,19,0,17,0,0,0/0,-
Mike Poulin,Calgary Roughnecks,G,18,0,13,13,0,0,0,0,13,10,2,0,0,0/0,-
Mike Thompson,Rochester Knighthawks,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Mitch Banister,Edmonton Rush,,1,0,1,1,0,0,0,0,1,0,1,0,0,0/0,-
Mitch Jones,Buffalo Bandits,,4,2,3,5,4,0,0,0,22,8,0,0,0,0/0,-
Mitch Wilde,Buffalo Bandits,T,10,4,7,11,4,0,0,0,32,1,6,0,0,0/0,-
Neil Tyacke,Vancouver Stealth,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Nick Carlson,Colorado Mammoth,D,4,0,1,1,2,0,0,0,11,1,1,0,0,0/0,-
Nick Diachenko,Toronto Rock,D,3,2,2,4,2,0,0,0,13,6,2,0,0,0/0,-
Nick Rose,Toronto Rock,G,18,0,6,6,0,0,0,0,5,10,3,0,0,0/0,-
Nick Weiss,Vancouver Stealth,T,15,7,6,13,18,0,0,0,86,12,15,0,0,12/26,46%
Nik Bilic,Edmonton Rush,D,17,3,13,16,46,0,0,0,67,12,18,0,0,0/0,-
Pat Saunders,Philadelphia Wings,F,15,25,14,39,0,0,0,0,38,25,1,0,0,0/0,-
Patrick Merrill,Toronto Rock,F,10,1,1,2,33,0,0,0,31,5,3,0,0,62/157,39%
Paul Dawson,Rochester Knighthawks,D,18,2,3,5,29,0,0,0,61,13,16,0,0,0/0,-
Peter McFetridge,Calgary Roughnecks,D,8,0,5,5,2,0,0,0,27,5,5,0,0,0/0,-
Rhys Duch,Vancouver Stealth,F,17,36,44,80,28,0,0,0,83,64,5,0,0,0/0,-
Riley Loewen,Edmonton Rush,F,15,17,19,36,2,0,0,0,25,17,3,0,0,0/0,-
Rob Hellyer,Toronto Rock,F,18,29,50,79,2,0,0,0,93,22,4,0,0,0/0,-
Rob Marshall,Toronto Rock,D,17,1,5,6,30,0,0,0,56,6,9,0,0,0/0,-
Robert Church,Edmonton Rush,F,17,21,31,52,2,0,0,0,51,33,5,0,0,0/0,-
Roger Vyse,Philadelphia Wings,F,3,1,5,6,0,0,0,0,6,1,1,0,0,0/0,-
Rory Smith,Buffalo Bandits,D,18,0,6,6,36,0,0,0,56,4,13,0,0,0/0,-
Ryan Benesch,Buffalo Bandits,F,18,25,53,78,10,0,0,0,88,66,9,0,0,0/0,-
Ryan Dilks,Edmonton Rush,F,17,2,10,12,6,0,0,0,53,6,24,0,0,0/0,-
Ryan Ward,Philadelphia Wings,F,17,14,46,60,0,0,0,0,48,32,4,0,0,0/0,-
Sandy Chapman,Toronto Rock,F,18,4,6,10,16,0,0,0,67,9,9,0,0,2/7,29%
Scott Campbell,Rochester Knighthawks,D,17,2,5,7,8,0,0,0,54,10,24,0,0,0/0,-
Scott Johnston,Toronto Rock,D,17,4,1,5,50,0,0,0,86,16,6,0,0,31/92,34%
Scott Jones,Minnesota Swarm,F,16,6,15,21,2,0,0,0,23,14,1,0,0,0/0,-
Scott Ranger,Calgary Roughnecks,F,9,6,15,21,0,0,0,0,21,12,0,0,0,0/0,-
Scott Self,Rochester Knighthawks,D,18,1,8,9,13,0,0,0,106,7,21,0,0,2/11,18%
Sean Lundstrom,Vancouver Stealth,D,1,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Sean Pollock,Colorado Mammoth,F,17,23,28,51,15,0,0,0,46,36,2,0,0,0/0,-
Shawn Evans,Calgary Roughnecks,F,18,26,79,105,8,0,0,0,89,71,13,0,0,0/0,-
Shawn Williams,Buffalo Bandits,F,18,13,36,49,8,0,0,0,44,26,3,0,0,0/0,-
Shayne Jackson,Minnesota Swarm,F,18,18,33,51,9,0,0,0,56,19,1,0,0,0/0,-
Sid Smith,Rochester Knighthawks,D,17,1,3,4,10,0,0,0,87,8,14,0,0,0/0,-
Stephan Leblanc,Toronto Rock,F,18,45,43,88,27,0,0,0,93,56,8,0,0,0/0,-
Stephen Hoar,Philadelphia Wings,D,13,2,5,7,21,0,0,0,39,7,14,0,0,119/278,43%
Stephen Keogh,Rochester Knighthawks,F,16,33,38,71,28,0,0,0,63,21,6,0,0,0/0,-
Steve Fryer,Toronto Rock,G,2,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Steve Priolo,Buffalo Bandits,D,18,8,18,26,65,0,0,0,99,20,31,0,0,0/0,-
Tor Reinholdt,Calgary Roughnecks,T,9,3,2,5,14,0,0,0,22,12,6,0,0,0/0,-
Tracey Kelusky,Philadelphia Wings,F,17,22,25,47,17,0,0,0,40,23,5,0,0,0/0,-
Travis Cornwall,Calgary Roughnecks,T,10,0,4,4,9,0,0,0,29,4,3,0,0,0/0,-
Tye Belanger,Colorado Mammoth,G,18,0,0,0,0,0,0,0,7,0,0,0,0,0/0,-
Tyler Burton,Rochester Knighthawks,D,1,0,0,0,0,0,0,0,5,0,2,0,0,0/0,-
Tyler Carlson,Minnesota Swarm,G,18,0,5,5,0,0,0,0,2,5,1,0,0,0/0,-
Tyler Digby,Vancouver Stealth,F,18,22,36,58,12,0,0,0,49,48,6,0,0,0/0,-
Tyler Garrison,Vancouver Stealth,D,18,9,11,20,16,0,0,0,106,18,36,0,0,176/392,45%
Tyler Hass,Minnesota Swarm,F,14,8,3,11,35,0,0,0,63,6,13,0,0,0/0,-
Tyler Richards,Vancouver Stealth,G,16,0,9,9,6,0,0,0,13,10,1,0,0,0/0,-
Zach Higgins,Minnesota Swarm,G,18,0,2,2,0,0,0,0,4,1,1,0,0,0/0,-
Zack Greer,Edmonton Rush,F,17,30,22,52,6,0,0,0,57,32,2,0,0,0/0,-
Zak Boychuk,Toronto Rock,G,10,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
