Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Aime Caines,Columbus Landsharks,F,9,4,6,10,12,0,0,0,40,0,0,0,0,0/0,-
AJ Haugen,New York Saints,,12,6,3,9,4,0,0,0,34,0,0,0,0,0/0,-
Andrew Turner,Rochester Knighthawks,D,12,2,4,6,44,0,0,0,50,0,0,0,0,0/0,-
Andy Dundun,Buffalo Bandits,,2,1,1,2,2,0,0,0,1,0,0,0,0,0/0,-
Andy Ogilvie,Buffalo Bandits,D,13,1,11,12,51,0,0,0,88,0,0,0,0,20/28,71%
Anthony Cosmo,Toronto Rock,G,5,0,0,0,0,0,0,0,29,0,0,0,0,0/0,-
Ben Hunt,Rochester Knighthawks,F,2,1,4,5,0,0,0,0,0,0,0,0,0,0/0,-
Ben Prepchuk,New York Saints,F,12,13,11,24,12,0,0,0,49,0,0,0,0,0/0,-
Bill Warder,Buffalo Bandits,,5,1,1,2,10,0,0,0,14,0,0,0,0,35/81,43%
Blake Miller,New York Saints,F,9,1,0,1,14,0,0,0,18,0,0,0,0,1/1,100%
Bob Watson,Toronto Rock,G,14,0,7,7,2,0,0,0,105,0,0,0,0,0/0,-
Brad Dairon,New York Saints,F,13,23,16,39,12,0,0,0,32,0,0,0,0,0/0,-
Brad MacArthur,Rochester Knighthawks,D,14,12,6,18,38,0,0,0,61,0,0,0,0,148/281,53%
Brad Reed,Albany Attack,,5,1,1,2,12,0,0,0,7,0,0,0,0,0/0,-
Brandon Miller,Albany Attack,G,2,0,0,0,0,0,0,0,15,0,0,0,0,0/0,-
Brandon Piccaretto,Buffalo Bandits,,7,0,4,4,4,0,0,0,31,0,0,0,0,0/0,-
Brian Beisel,Albany Attack,D,12,2,12,14,0,0,0,0,56,0,0,0,0,0/0,-
Brian Reese,Washington DCPower,D,9,0,8,8,49,0,0,0,28,0,0,0,0,0/0,-
Brian Spallina,New York Saints,,14,2,3,5,44,0,0,0,88,0,0,0,0,0/0,-
Bruce Alexander,Ottawa Rebel,D,13,14,22,36,18,0,0,0,56,0,0,0,0,0/1,-
Bruce Codd,Columbus Landsharks,D,13,5,7,12,4,0,0,0,60,0,0,0,0,0/0,-
Bryan Bendig,Columbus Landsharks,F,8,2,5,7,0,0,0,0,33,0,0,0,0,0/0,-
Cam Woods,Albany Attack,D,14,12,7,19,43,0,0,0,154,0,0,0,0,0/0,-
Casey Connor,Washington DCPower,,3,1,4,5,7,0,0,0,10,0,0,0,0,1/1,100%
