Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Aaron Woods,Philadelphia Wings,,2,0,1,1,0,0,0,0,5,4,0,0,8,0/0,-
Adam Charalambides,Vancouver Warriors,F,18,30,54,84,12,4,14,1,76,72,4,1,159,0/0,-
Adam Jay,Saskatchewan Rush,D,17,4,5,9,20,0,0,0,62,8,15,8,6,0/0,-
Adam Noakes,San Diego Seals,F,4,2,6,8,2,0,1,0,9,14,0,0,14,0/0,-
Adam Poitras,Las Vegas Desert Dogs,T,17,23,24,47,18,2,1,1,89,39,17,4,83,0/0,-
Adam Wiedemann,Georgia Swarm,D,12,2,11,13,14,0,0,0,71,9,11,9,11,0/0,-
Aden Walsh,Vancouver Warriors,G,18,0,3,3,0,0,0,0,16,9,1,0,0,0/0,-
Alec Stathakis,Vancouver Warriors,T,18,1,4,5,4,0,0,0,137,23,3,2,5,261/440,59%
Alex Pace,Philadelphia Wings,D,18,1,5,6,32,0,0,0,68,7,10,7,3,0/2,-
Alex Simmons,Oshawa Fire Wolves,F,18,37,59,96,6,10,13,2,81,58,4,2,197,0/0,-
Andrew Borgatti,Ottawa Black Bears,D,17,0,4,4,8,0,0,0,30,1,2,0,1,0/0,-
Andrew Kew,Georgia Swarm,F,17,28,46,74,12,8,10,1,90,45,3,0,136,0/0,-
Andrew Kidd,Oshawa Fire Wolves,G,18,0,0,0,2,0,0,0,0,0,2,0,0,0/0,-
Angus Goodleaf,Georgia Swarm,G,18,0,0,0,0,0,0,0,4,2,0,0,0,0/0,-
Anthony Joaquim,Philadelphia Wings,,9,0,3,3,0,0,0,0,22,4,1,4,1,0/0,-
Austin Blumbergs,Halifax Thunderbirds,D,1,0,0,0,0,0,0,0,4,0,0,0,1,0/0,-
Austin Ducommun,Calgary Roughnecks,F,3,0,0,0,2,0,0,0,2,7,0,0,4,0/0,-
Austin Shanks,Saskatchewan Rush,F,17,35,37,72,8,12,9,0,61,49,1,0,158,0/0,-
Ben MacDonnell,Oshawa Fire Wolves,D,3,0,1,1,2,0,0,0,14,2,2,0,0,0/0,-
Ben McDonald,Colorado Mammoth,F,5,5,4,9,2,0,1,2,12,9,0,0,18,0/0,-
Ben McIntosh,San Diego Seals,F,18,24,42,66,8,8,4,0,59,17,2,0,133,0/0,-
Bennett Smith,Calgary Roughnecks,D,15,6,5,11,38,1,0,1,77,16,17,12,15,0/0,-
Billy Hostrawser,Toronto Rock,D,18,0,7,7,59,0,0,0,47,4,10,7,5,0/1,-
Blake Gibson-McDonald,Oshawa Fire Wolves,T,12,0,0,0,2,0,0,0,22,1,6,8,1,0/0,-
Blaze Riorden,Philadelphia Wings,F,18,21,21,42,14,4,5,0,28,13,1,0,67,0/0,-
Bobby Kidd III,Saskatchewan Rush,D,13,1,4,5,12,0,1,0,31,6,8,8,4,0/1,-
Brad Gillies,Rochester Knighthawks,T,17,2,3,5,6,0,0,0,44,8,10,11,8,0/0,-
Brad Kri,Toronto Rock,D,14,1,9,10,29,0,0,0,102,9,25,16,7,1/1,100%
Brady Kearnan,Ottawa Black Bears,F,1,0,1,1,0,0,0,0,1,2,0,0,3,0/0,-
Brandon Goodwin,Las Vegas Desert Dogs,T,18,9,12,21,23,1,0,2,76,13,22,12,25,1/3,33%
Brandon Humphrey,Philadelphia Wings,,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Brandon Slade,Rochester Knighthawks,T,4,0,1,1,2,0,0,0,13,5,2,1,2,0/5,-
Brayden Laity,Calgary Roughnecks,D,17,1,6,7,8,0,1,0,89,9,16,17,5,0/0,-
Brayden Mayea,Calgary Roughnecks,F,11,12,20,32,7,0,2,0,50,23,2,0,45,0/0,-
Brendan Bomberry,Georgia Swarm,F,18,13,44,57,6,2,12,0,61,30,3,3,73,0/0,-
Brennan O'Neill,Philadelphia Wings,F,18,25,33,58,2,2,4,3,46,35,1,0,124,0/0,-
Brent Mitchell,Colorado Mammoth,D,6,0,2,2,9,0,0,0,5,1,3,1,0,0/1,-
Brent Noseworthy,Ottawa Black Bears,D,18,1,6,7,64,0,0,0,117,12,13,11,5,0/5,-
Brett Craig,Colorado Mammoth,D,9,0,1,1,37,0,0,0,30,6,5,0,2,0/0,-
Brett Dobson,Georgia Swarm,G,18,0,9,9,5,0,0,0,25,8,4,0,0,0/0,-
Brett McIntyre,Philadelphia Wings,,3,1,5,6,0,1,3,0,3,4,0,0,4,0/0,-
Brett Mydske,Vancouver Warriors,D,18,1,3,4,14,0,0,0,37,6,15,16,2,0/0,-
Brian Cameron,Toronto Rock,F,12,9,14,23,0,0,0,0,36,16,1,0,54,0/0,-
Brock Haley,Saskatchewan Rush,F,17,16,27,43,2,1,3,0,44,19,0,1,99,0/0,-
Bryan Cole,Georgia Swarm,T,18,33,31,64,2,4,11,1,68,37,2,4,101,0/0,-
