Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
A.J. Greer,COL,L,15,1,1,2,-2,14,376.0666,0,0,0,0,0,9,0.11111,1,2,0.4,2018-2019
Aaron Ekblad,FLA,D,82,13,24,37,1,47,1418.6463,5,5,0,1,1,180,0.07222,8,27,nan,2018-2019
Adam Clendening,CBJ,D,11,0,1,1,2,2,567.0909,0,0,0,0,0,12,0.0,0,1,nan,2018-2019
Adam Cracknell,ANA,R,2,0,0,0,-1,0,626.0,0,0,0,0,0,3,0.0,0,0,nan,2018-2019
Adam Erne,TBL,L,68,7,13,20,10,42,628.8235,2,0,0,0,3,74,0.09459,5,18,0.5,2018-2019
Adam Gaudette,VAN,R,56,5,7,12,-8,18,656.9464,0,2,0,0,1,55,0.0909,5,10,0.40431,2018-2019
Adam Henrique,ANA,C,82,18,24,42,-5,24,987.0731,8,5,0,0,3,122,0.14754,10,28,0.52723,2018-2019
Adam Larsson,EDM,D,82,3,17,20,-28,44,1297.3902,0,0,0,0,0,117,0.02564,3,19,nan,2018-2019
Adam Lowry,WPG,C,84,13,11,24,5,33,876.988,0,0,1,0,3,111,0.11711,12,21,0.57354,2018-2019
Adam McQuaid,"NYR,CBJ",D,50,3,4,7,2,42,946.64,0,0,0,0,1,28,0.10714,3,6,nan,2018-2019
Adam Pelech,NYI,D,86,5,18,23,23,30,1128.3837,0,0,0,0,0,115,0.04347,5,23,nan,2018-2019
Adrian Kempe,LAK,R,81,12,16,28,-10,50,870.0123,0,4,0,0,2,118,0.10169,12,24,0.42625,2018-2019
Alan Quine,CGY,C,13,3,2,5,0,6,569.8461,1,0,0,0,0,11,0.27272,2,4,0.39393,2018-2019
Alec Martinez,LAK,D,60,4,14,18,-2,8,1281.7833,0,2,0,0,2,78,0.05128,4,16,nan,2018-2019
Aleksander Barkov,FLA,C,82,35,61,96,-3,8,1341.2317,13,18,0,2,5,206,0.1699,22,64,0.53687,2018-2019
Aleksi Saarela,CAR,C,1,0,0,0,0,0,550.0,0,0,0,0,0,0,nan,0,0,nan,2018-2019
Alex Biega,VAN,D,41,2,14,16,0,22,1060.2682,0,1,0,0,0,91,0.02197,2,15,nan,2018-2019
Alex Chiasson,EDM,R,73,22,16,38,-1,32,1018.2191,8,7,1,0,1,123,0.17886,13,21,0.31818,2018-2019
Alex DeBrincat,CHI,R,82,41,35,76,0,15,1062.0,13,11,0,1,3,220,0.18636,28,52,0.45714,2018-2019
Alex Formenton,OTT,L,9,1,0,1,-2,6,700.1111,0,0,0,0,0,16,0.0625,1,1,0.33333,2018-2019
Alex Galchenyuk,ARI,C,72,19,22,41,-19,34,943.8611,9,12,0,1,4,159,0.11949,10,20,0.45742,2018-2019
Alex Goligoski,ARI,D,76,3,24,27,-7,16,1249.0131,1,6,0,0,0,102,0.02941,2,18,1.0,2018-2019
Alex Iafallo,LAK,L,82,15,18,33,-17,22,1009.7804,2,4,0,0,2,148,0.10135,13,27,0.29166,2018-2019
Alex Killorn,TBL,L,86,19,22,41,24,51,884.1627,2,3,2,1,2,156,0.12179,15,33,0.2,2018-2019
Alex Ovechkin,WSH,L,88,55,43,98,5,59,1259.5227,21,10,0,0,6,360,0.15277,34,67,0.2,2018-2019
Alex Pietrangelo,STL,D,97,16,44,60,7,34,1471.5154,3,16,0,0,3,245,0.0653,13,40,0.0,2018-2019
Alex Tuch,VGK,R,81,21,33,54,13,16,1005.395,3,4,0,1,6,200,0.105,18,47,0.39655,2018-2019
Alexander Edler,VAN,D,56,10,24,34,3,54,1474.1964,4,13,0,2,2,128,0.07812,6,16,nan,2018-2019
Alexander Kerfoot,COL,C,90,15,30,45,-10,44,900.5333,4,12,0,0,1,133,0.11278,11,29,0.55491,2018-2019
Alexander Nylander,BUF,L,12,2,2,4,-4,4,731.5833,1,0,0,0,0,16,0.125,1,3,0.66666,2018-2019
Alexander Petrovic,"FLA,EDM",D,35,0,2,2,-15,26,991.5714,0,0,0,0,0,47,0.0,0,2,nan,2018-2019
Alexander Radulov,DAL,R,83,34,48,82,27,62,1183.4096,9,17,0,1,8,259,0.13127,25,56,0.44444,2018-2019
Alexander Steen,STL,L,91,12,20,32,4,16,908.0439,2,3,1,0,0,134,0.08955,9,25,0.38235,2018-2019
Alexander Wennberg,CBJ,C,79,2,23,25,-1,12,890.6962,1,5,1,0,0,64,0.03125,0,16,0.48137,2018-2019
Alexandre Texier,CBJ,L,10,3,1,4,1,2,701.3,1,1,0,0,0,14,0.21428,2,2,0.5,2018-2019
Anders Bjork,BOS,L,20,1,2,3,-1,2,707.95,0,0,0,0,0,18,0.05555,1,3,1.0,2018-2019
Anders Lee,NYI,L,90,29,26,55,19,66,1024.0111,10,8,0,0,5,224,0.12946,19,37,0.49726,2018-2019
Andre Burakovsky,WSH,L,83,13,14,27,-1,14,666.3734,1,0,0,0,4,105,0.1238,12,26,0.36363,2018-2019
Andreas Athanasiou,DET,C,76,30,24,54,-9,38,1018.4736,3,8,0,1,4,216,0.13888,27,43,0.42857,2018-2019
Andreas Englund,OTT,D,3,0,0,0,-2,10,800.0,0,0,0,0,0,2,0.0,0,0,nan,2018-2019
Andreas Johnsson,TOR,L,80,21,26,47,10,32,832.95,4,4,0,0,4,145,0.14482,17,39,0.33333,2018-2019
Andreas Martinsen,CHI,L,24,1,3,4,-5,14,476.0833,0,0,0,0,0,21,0.04761,1,4,0.42857,2018-2019
Andrei Svechnikov,CAR,R,91,23,19,42,0,71,872.901,0,7,0,1,3,204,0.11274,23,35,0.25,2018-2019
Andrej Sekera,EDM,D,24,0,4,4,3,6,989.3333,0,1,0,0,0,28,0.0,0,3,nan,2018-2019
Andrej Sustr,ANA,D,5,0,0,0,0,6,722.4,0,0,0,0,0,6,0.0,0,0,nan,2018-2019
Andrew Agozzino,COL,L,11,1,1,2,2,0,468.6363,0,0,0,0,0,11,0.0909,1,2,0.42105,2018-2019
Andrew Cogliano,DAL,C,13,2,0,2,-1,4,855.6923,0,0,1,0,0,20,0.1,1,1,0.125,2018-2019
