Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
A.J. Greer,NJD,L,9,1,1,2,0,2,471.3333,0,0,0,0,0,14,0.07142,1,2,0.66666,2021-2022
Aaron Ekblad,FLA,D,71,16,46,62,36,37,1486.2535,3,17,0,2,2,203,0.07881,13,39,0.0,2021-2022
Adam Beckman,MIN,L,3,0,1,1,-1,2,624.6666,0,0,0,0,0,4,0.0,0,1,,2021-2022
Adam Boqvist,CBJ,D,52,11,11,22,-11,12,1022.75,3,3,0,0,1,64,0.17187,8,16,,2021-2022
Adam Brooks,"MTL,VGK,WPG",C,25,2,1,3,2,2,536.6,0,0,0,0,2,14,0.14285,2,3,0.4035,2021-2022
Adam Erne,DET,L,79,6,13,19,-22,34,803.0,0,0,0,0,1,108,0.05555,6,19,0.52307,2021-2022
Adam Fox,NYR,D,98,16,81,97,18,28,1467.8979,2,43,1,1,3,200,0.08,13,50,,2021-2022
Adam Gaudette,"CHI,OTT",R,58,5,9,14,-9,17,679.1724,2,0,0,0,1,94,0.05319,3,12,0.44094,2021-2022
Adam Henrique,ANA,C,58,19,23,42,-2,14,1045.1724,6,5,0,0,0,141,0.13475,13,31,0.55533,2021-2022
Adam Larsson,SEA,D,82,8,17,25,-23,55,1336.6463,0,1,0,1,3,119,0.06722,8,24,,2021-2022
Adam Lowry,WPG,C,79,13,8,21,1,59,928.8227,0,2,3,0,0,115,0.11304,10,14,0.53007,2021-2022
Adam Pelech,NYI,D,78,3,25,28,20,42,1276.8589,0,0,0,0,0,104,0.02884,3,26,,2021-2022
Adam Raska,SJS,R,5,0,0,0,1,7,483.4,0,0,0,0,0,2,0.0,0,0,,2021-2022
Adam Ruzicka,CGY,C,28,5,5,10,8,8,613.4285,0,0,0,0,0,33,0.15151,5,10,0.46188,2021-2022
Adrian Kempe,LAK,R,85,37,23,60,-7,46,1124.9764,6,13,3,3,8,280,0.13214,28,38,0.47272,2021-2022
Alec Martinez,VGK,D,26,3,5,8,6,4,1172.423,0,0,0,0,0,32,0.09375,3,8,,2021-2022
