Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Broten,WIN,C,32,6,7,13,0,26,,0,0,0,0,3,39,0.15384,6,13,,1991-1992
Adam Bennett,CHI,D,5,0,0,0,1,12,,0,0,0,0,0,6,0.0,0,0,,1991-1992
Adam Burt,HFD,D,68,9,15,24,-17,93,,4,6,0,1,1,89,0.10112,5,14,,1991-1992
Adam Creighton,"CHI,NYI",C,77,21,15,36,-5,118,,4,1,0,0,2,140,0.15,17,31,,1991-1992
Adam Foote,QUE,D,46,2,5,7,-4,44,,0,1,0,0,0,55,0.03636,2,6,,1991-1992
Adam Graves,NYR,L,90,31,36,67,13,161,,5,5,4,0,5,261,0.11877,22,50,,1991-1992
Adam Oates,BOS,C,15,5,14,19,-6,4,,3,4,0,1,2,35,0.14285,2,12,,1991-1992
Adam Oates,"STL,BOS",C,80,20,79,99,-9,22,,6,30,0,0,4,191,0.10471,14,61,,1991-1992
Adrian Plavsic,VAN,D,29,2,16,18,10,18,,0,6,0,0,0,41,0.04878,2,12,,1991-1992
Al Iafrate,WSH,D,85,21,36,57,0,194,,7,13,0,0,1,176,0.11931,14,37,,1991-1992
Al MacInnis,CGY,D,72,20,57,77,13,83,,11,37,0,0,0,304,0.06578,9,28,,1991-1992
Alain Cote,MTL,D,13,0,3,3,7,22,,0,0,0,0,0,6,0.0,0,3,,1991-1992
Alan Kerr,DET,R,67,5,8,13,0,150,,0,0,0,0,1,54,0.09259,5,13,,1991-1992
Alan May,WSH,L,82,6,9,15,-6,221,,0,1,0,0,1,48,0.125,6,14,,1991-1992
Alexander Godynyuk,"TOR,CGY",D,37,3,7,10,-14,63,,1,0,0,0,1,42,0.07142,2,9,,1991-1992
Alexander Mogilny,BUF,R,69,39,47,86,6,73,,15,20,0,0,2,240,0.1625,24,51,,1991-1992
Alexander Semak,NJD,C,26,5,6,11,3,0,,0,0,0,0,1,48,0.10416,5,11,,1991-1992
Alexei Gusarov,QUE,D,68,5,18,23,-9,22,,3,5,0,0,1,66,0.07575,2,14,,1991-1992
Alexei Kasatonov,NJD,D,83,13,29,42,17,82,,3,13,2,0,1,115,0.11304,8,24,,1991-1992
Allan Stewart,"NJD,BOS",L,5,0,0,0,-1,22,,0,0,0,0,0,1,0.0,0,0,,1991-1992
Allen Pedersen,MNS,D,29,0,1,1,-1,10,,0,0,0,0,0,17,0.0,0,1,,1991-1992
Anatoli Semenov,EDM,C,67,21,23,44,15,22,,3,3,0,0,3,117,0.17948,18,38,,1991-1992
Andrei Lomakin,PHI,L,57,14,16,30,-6,26,,2,1,0,0,0,82,0.17073,12,26,,1991-1992
Andrew Cassels,HFD,C,74,13,34,47,2,24,,3,10,2,1,3,109,0.11926,8,28,,1991-1992
Andrew McBain,VAN,R,6,1,0,1,-1,0,,0,0,0,0,0,11,0.0909,1,1,,1991-1992
Andrew Rymsha,QUE,D,6,0,0,0,-3,23,,0,0,0,0,0,4,0.0,0,0,,1991-1992
Andy Brickley,BOS,L,23,10,17,27,6,2,,5,4,0,0,1,28,0.35714,5,18,,1991-1992
Barry Pederson,"HFD,BOS",C,37,5,8,13,-7,8,,2,1,0,0,0,47,0.10638,3,10,,1991-1992
Basil McRae,MNS,L,59,5,8,13,-14,245,,0,1,0,0,0,64,0.07812,5,12,,1991-1992
Benoit Brunet,MTL,L,18,4,6,10,4,14,,0,3,0,0,0,37,0.1081,4,7,,1991-1992
Benoit Hogue,"BUF,NYI",L,75,30,46,76,30,67,,8,9,0,0,5,149,0.20134,22,57,,1991-1992
Bernie Nicholls,EDM,C,16,8,11,19,2,25,,4,5,0,0,1,32,0.25,4,10,,1991-1992
Bernie Nicholls,"NYR,EDM",C,50,20,29,49,4,60,,7,11,0,0,2,117,0.17094,13,31,,1991-1992
